STATION,NAME,DATE,PRCP,SN32,SN52,SNOW,SNWD,SX32,SX52,TMAX,TMIN,TOBS
USC00102942,"EMMETT 2 E, ID US",1930-11-28,0,,,,,,,32,15,30
USC00102942,"EMMETT 2 E, ID US",1930-11-29,0,,,,,,,36,17,30
USC00102942,"EMMETT 2 E, ID US",1930-11-30,0,,,,,,,36,20,29
USC00102942,"EMMETT 2 E, ID US",1930-12-01,,,,,,,,34,17,31
USC00102942,"EMMETT 2 E, ID US",1930-12-02,0.06,,,1.5,,,,34,27,31
USC00102942,"EMMETT 2 E, ID US",1930-12-03,,,,,,,,36,29,31
USC00102942,"EMMETT 2 E, ID US",1930-12-04,,,,,,,,39,28,37
USC00102942,"EMMETT 2 E, ID US",1930-12-05,,,,,,,,37,28,32
USC00102942,"EMMETT 2 E, ID US",1930-12-06,,,,,,,,36,30,35
USC00102942,"EMMETT 2 E, ID US",1930-12-07,,,,,,,,35,26,29
USC00102942,"EMMETT 2 E, ID US",1930-12-08,,,,,,,,29,16,24
USC00102942,"EMMETT 2 E, ID US",1930-12-09,,,,,,,,32,15,30
USC00102942,"EMMETT 2 E, ID US",1930-12-10,,,,,,,,34,16,29
USC00102942,"EMMETT 2 E, ID US",1930-12-11,,,,,,,,39,25,32
USC00102942,"EMMETT 2 E, ID US",1930-12-12,,,,,,,,35,18,32
USC00102942,"EMMETT 2 E, ID US",1930-12-13,0.05,,,,,,,41,31,34
USC00102942,"EMMETT 2 E, ID US",1930-12-14,,,,,,,,38,21,30
USC00102942,"EMMETT 2 E, ID US",1930-12-15,,,,,,,,34,20,29
USC00102942,"EMMETT 2 E, ID US",1930-12-16,0.04,,,,,,,37,26,32
USC00102942,"EMMETT 2 E, ID US",1930-12-17,0.03,,,0.8,,,,36,20,32
USC00102942,"EMMETT 2 E, ID US",1930-12-18,,,,,,,,33,20,28
USC00102942,"EMMETT 2 E, ID US",1930-12-19,,,,,,,,31,17,27
USC00102942,"EMMETT 2 E, ID US",1930-12-20,,,,,,,,32,13,27
USC00102942,"EMMETT 2 E, ID US",1930-12-21,,,,,,,,28,15,23
USC00102942,"EMMETT 2 E, ID US",1930-12-22,,,,,,,,24,8,19
USC00102942,"EMMETT 2 E, ID US",1930-12-23,,,,,,,,24,10,19
USC00102942,"EMMETT 2 E, ID US",1930-12-24,,,,,,,,24,6,21
USC00102942,"EMMETT 2 E, ID US",1930-12-25,,,,,,,,25,7,19
USC00102942,"EMMETT 2 E, ID US",1930-12-26,,,,,,,,29,4,21
USC00102942,"EMMETT 2 E, ID US",1930-12-27,,,,,,,,24,4,21
USC00102942,"EMMETT 2 E, ID US",1930-12-28,,,,,,,,24,,21
USC00102942,"EMMETT 2 E, ID US",1930-12-29,,,,,,,,23,,21
USC00102942,"EMMETT 2 E, ID US",1930-12-30,,,,,,,,23,2,20
USC00102942,"EMMETT 2 E, ID US",1930-12-31,,,,,,,,27,8,26
USC00102942,"EMMETT 2 E, ID US",1931-01-01,0,,,0,,,,34,16,32
USC00102942,"EMMETT 2 E, ID US",1931-01-02,0.04,,,1,,,,43,31,42
USC00102942,"EMMETT 2 E, ID US",1931-01-03,0,,,0,,,,43,28,33
USC00102942,"EMMETT 2 E, ID US",1931-01-04,0,,,0,,,,41,31,37
USC00102942,"EMMETT 2 E, ID US",1931-01-05,0,,,0,,,,42,36,33
USC00102942,"EMMETT 2 E, ID US",1931-01-06,0.02,,,1,,,,34,28,29
USC00102942,"EMMETT 2 E, ID US",1931-01-07,0,,,0,,,,30,13,26
USC00102942,"EMMETT 2 E, ID US",1931-01-08,0,,,0,,,,26,12,23
USC00102942,"EMMETT 2 E, ID US",1931-01-09,0,,,0,,,,36,22,24
USC00102942,"EMMETT 2 E, ID US",1931-01-10,0,,,0,,,,32,22,30
USC00102942,"EMMETT 2 E, ID US",1931-01-11,0.06,,,1.5,,,,32,26,29
USC00102942,"EMMETT 2 E, ID US",1931-01-12,0,,,0,,,,35,26,32
USC00102942,"EMMETT 2 E, ID US",1931-01-13,0,,,0,,,,34,29,30
USC00102942,"EMMETT 2 E, ID US",1931-01-14,0,,,0,,,,37,21,31
USC00102942,"EMMETT 2 E, ID US",1931-01-15,0,,,0,,,,38,27,34
USC00102942,"EMMETT 2 E, ID US",1931-01-16,0.24,,,4,,,,39,30,37
USC00102942,"EMMETT 2 E, ID US",1931-01-17,0,,,0,,,,37,30,31
USC00102942,"EMMETT 2 E, ID US",1931-01-18,0,,,0,,,,32,14,24
USC00102942,"EMMETT 2 E, ID US",1931-01-19,0,,,0,,,,25,13,21
USC00102942,"EMMETT 2 E, ID US",1931-01-20,0,,,0,,,,26,11,23
USC00102942,"EMMETT 2 E, ID US",1931-01-21,0,,,0,,,,32,15,29
USC00102942,"EMMETT 2 E, ID US",1931-01-22,0.19,,,0,,,,34,23,32
USC00102942,"EMMETT 2 E, ID US",1931-01-23,0.18,,,0,,,,47,32,39
USC00102942,"EMMETT 2 E, ID US",1931-01-24,0,,,0,,,,40,26,36
USC00102942,"EMMETT 2 E, ID US",1931-01-25,0,,,0,,,,39,25,33
USC00102942,"EMMETT 2 E, ID US",1931-01-26,0,,,0,,,,39,29,35
USC00102942,"EMMETT 2 E, ID US",1931-01-27,0,,,0,,,,41,35,39
USC00102942,"EMMETT 2 E, ID US",1931-01-28,0,,,0,,,,42,23,40
USC00102942,"EMMETT 2 E, ID US",1931-01-29,0,,,0,,,,41,22,36
USC00102942,"EMMETT 2 E, ID US",1931-01-30,0,,,0,,,,39,20,36
USC00102942,"EMMETT 2 E, ID US",1931-01-31,0,,,0,,,,37,19,35
USC00102942,"EMMETT 2 E, ID US",1931-02-01,0,,,,,,,41,22,34
USC00102942,"EMMETT 2 E, ID US",1931-02-02,0,,,,,,,42,21,39
USC00102942,"EMMETT 2 E, ID US",1931-02-03,0,,,,,,,41,26,36
USC00102942,"EMMETT 2 E, ID US",1931-02-04,0,,,,,,,40,25,36
USC00102942,"EMMETT 2 E, ID US",1931-02-05,0,,,,,,,41,32,39
USC00102942,"EMMETT 2 E, ID US",1931-02-06,0,,,,,,,40,22,38
USC00102942,"EMMETT 2 E, ID US",1931-02-07,0,,,,,,,41,20,38
USC00102942,"EMMETT 2 E, ID US",1931-02-08,0,,,,,,,39,29,37
USC00102942,"EMMETT 2 E, ID US",1931-02-09,0,,,,,,,42,27,40
USC00102942,"EMMETT 2 E, ID US",1931-02-10,0,,,,,,,44,29,43
USC00102942,"EMMETT 2 E, ID US",1931-02-11,0,,,,,,,43,26,40
USC00102942,"EMMETT 2 E, ID US",1931-02-12,0,,,,,,,46,25,41
USC00102942,"EMMETT 2 E, ID US",1931-02-13,0,,,,,,,48,24,42
USC00102942,"EMMETT 2 E, ID US",1931-02-14,0,,,,,,,52,24,45
USC00102942,"EMMETT 2 E, ID US",1931-02-15,0,,,,,,,46,23,41
USC00102942,"EMMETT 2 E, ID US",1931-02-16,0.06,,,,,,,45,35,30
USC00102942,"EMMETT 2 E, ID US",1931-02-17,0,,,,,,,44,36,41
USC00102942,"EMMETT 2 E, ID US",1931-02-18,0.51,,,,,,,54,38,45
USC00102942,"EMMETT 2 E, ID US",1931-02-19,0,,,,,,,46,36,42
USC00102942,"EMMETT 2 E, ID US",1931-02-20,0,,,,,,,43,27,42
USC00102942,"EMMETT 2 E, ID US",1931-02-21,0,,,,,,,44,26,41
USC00102942,"EMMETT 2 E, ID US",1931-02-22,0,,,,,,,49,23,46
USC00102942,"EMMETT 2 E, ID US",1931-02-23,,,,0,,,,41,26,35
USC00102942,"EMMETT 2 E, ID US",1931-02-24,0,,,,,,,45,21,42
USC00102942,"EMMETT 2 E, ID US",1931-02-25,0,,,,,,,43,24,37
USC00102942,"EMMETT 2 E, ID US",1931-02-26,0,,,,,,,47,24,45
USC00102942,"EMMETT 2 E, ID US",1931-02-27,0.07,,,,,,,47,42,42
USC00102942,"EMMETT 2 E, ID US",1931-02-28,0,,,,,,,50,34,42
USC00102942,"EMMETT 2 E, ID US",1931-03-01,0,,,,,,,56,28,49
USC00102942,"EMMETT 2 E, ID US",1931-03-02,0,,,,,,,57,32,53
USC00102942,"EMMETT 2 E, ID US",1931-03-03,0,,,,,,,63,27,58
USC00102942,"EMMETT 2 E, ID US",1931-03-04,0,,,,,,,58,29,39
USC00102942,"EMMETT 2 E, ID US",1931-03-05,0,,,,,,,56,28,36
USC00102942,"EMMETT 2 E, ID US",1931-03-06,0,,,,,,,46,24,44
USC00102942,"EMMETT 2 E, ID US",1931-03-07,0,,,,,,,48,22,45
USC00102942,"EMMETT 2 E, ID US",1931-03-08,0,,,,,,,54,21,50
USC00102942,"EMMETT 2 E, ID US",1931-03-09,0.13,,,,,,,56,36,51
USC00102942,"EMMETT 2 E, ID US",1931-03-10,0,,,,,,,58,36,53
USC00102942,"EMMETT 2 E, ID US",1931-03-11,0.02,,,,,,,54,42,48
USC00102942,"EMMETT 2 E, ID US",1931-03-12,0.08,,,,,,,57,40,54
USC00102942,"EMMETT 2 E, ID US",1931-03-13,0,,,,,,,60,32,56
USC00102942,"EMMETT 2 E, ID US",1931-03-14,0,,,,,,,63,30,59
USC00102942,"EMMETT 2 E, ID US",1931-03-15,0,,,,,,,67,35,64
USC00102942,"EMMETT 2 E, ID US",1931-03-16,0,,,,,,,65,35,55
USC00102942,"EMMETT 2 E, ID US",1931-03-17,0,,,,,,,60,36,57
USC00102942,"EMMETT 2 E, ID US",1931-03-18,0.26,,,,,,,59,48,52
USC00102942,"EMMETT 2 E, ID US",1931-03-19,0,,,,,,,59,38,55
USC00102942,"EMMETT 2 E, ID US",1931-03-20,0,,,,,,,65,36,61
USC00102942,"EMMETT 2 E, ID US",1931-03-21,0.16,,,,,,,62,41,49
USC00102942,"EMMETT 2 E, ID US",1931-03-22,0.31,,,,,,,51,36,45
USC00102942,"EMMETT 2 E, ID US",1931-03-23,0,,,,,,,53,29,51
USC00102942,"EMMETT 2 E, ID US",1931-03-24,0,,,,,,,59,33,57
USC00102942,"EMMETT 2 E, ID US",1931-03-25,0.06,,,,,,,58,32,37
USC00102942,"EMMETT 2 E, ID US",1931-03-26,0,,,,,,,51,32,48
USC00102942,"EMMETT 2 E, ID US",1931-03-27,0,,,,,,,48,32,39
USC00102942,"EMMETT 2 E, ID US",1931-03-28,0.3,,,,,,,47,34,41
USC00102942,"EMMETT 2 E, ID US",1931-03-29,0,,,,,,,53,30,48
USC00102942,"EMMETT 2 E, ID US",1931-03-30,0,,,,,,,49,37,42
USC00102942,"EMMETT 2 E, ID US",1931-03-31,0.56,,,,,,,67,40,65
USC00102942,"EMMETT 2 E, ID US",1931-04-01,0,,,,,,,66,30,46
USC00102942,"EMMETT 2 E, ID US",1931-04-02,0,,,,,,,65,30,45
USC00102942,"EMMETT 2 E, ID US",1931-04-03,0,,,,,,,59,26,55
USC00102942,"EMMETT 2 E, ID US",1931-04-04,0,,,,,,,68,32,61
USC00102942,"EMMETT 2 E, ID US",1931-04-05,0,,,,,,,67,50,65
USC00102942,"EMMETT 2 E, ID US",1931-04-06,0,,,,,,,74,50,71
USC00102942,"EMMETT 2 E, ID US",1931-04-07,0,,,,,,,72,45,57
USC00102942,"EMMETT 2 E, ID US",1931-04-08,0,,,,,,,58,31,53
USC00102942,"EMMETT 2 E, ID US",1931-04-09,0,,,,,,,67,37,64
USC00102942,"EMMETT 2 E, ID US",1931-04-10,0,,,,,,,73,43,72
USC00102942,"EMMETT 2 E, ID US",1931-04-11,0,,,,,,,72,44,62
USC00102942,"EMMETT 2 E, ID US",1931-04-12,0,,,,,,,68,34,66
USC00102942,"EMMETT 2 E, ID US",1931-04-13,0.16,,,,,,,67,45,53
USC00102942,"EMMETT 2 E, ID US",1931-04-14,0,,,,,,,62,34,58
USC00102942,"EMMETT 2 E, ID US",1931-04-15,0,,,,,,,63,32,61
USC00102942,"EMMETT 2 E, ID US",1931-04-16,0,,,,,,,73,35,70
USC00102942,"EMMETT 2 E, ID US",1931-04-17,0,,,,,,,70,44,67
USC00102942,"EMMETT 2 E, ID US",1931-04-18,0,,,,,,,69,30,54
USC00102942,"EMMETT 2 E, ID US",1931-04-19,0,,,,,,,59,29,56
USC00102942,"EMMETT 2 E, ID US",1931-04-20,0,,,,,,,63,28,61
USC00102942,"EMMETT 2 E, ID US",1931-04-21,0,,,,,,,66,33,64
USC00102942,"EMMETT 2 E, ID US",1931-04-22,0,,,,,,,65,36,54
USC00102942,"EMMETT 2 E, ID US",1931-04-23,0,,,,,,,55,39,41
USC00102942,"EMMETT 2 E, ID US",1931-04-24,0.11,,,,,,,57,38,54
USC00102942,"EMMETT 2 E, ID US",1931-04-25,0,,,,,,,67,43,64
USC00102942,"EMMETT 2 E, ID US",1931-04-26,0,,,,,,,74,42,71
USC00102942,"EMMETT 2 E, ID US",1931-04-27,0,,,,,,,77,45,75
USC00102942,"EMMETT 2 E, ID US",1931-04-28,0,,,,,,,77,44,74
USC00102942,"EMMETT 2 E, ID US",1931-04-29,0,,,,,,,77,42,75
USC00102942,"EMMETT 2 E, ID US",1931-04-30,0,,,,,,,79,42,77
USC00102942,"EMMETT 2 E, ID US",1931-05-01,0,,,,,,,81,48,79
USC00102942,"EMMETT 2 E, ID US",1931-05-02,0.1,,,,,,,79,54,60
USC00102942,"EMMETT 2 E, ID US",1931-05-03,0,,,,,,,70,47,69
USC00102942,"EMMETT 2 E, ID US",1931-05-04,0,,,,,,,76,47,75
USC00102942,"EMMETT 2 E, ID US",1931-05-05,0,,,,,,,80,49,78
USC00102942,"EMMETT 2 E, ID US",1931-05-06,0,,,,,,,91,55,83
USC00102942,"EMMETT 2 E, ID US",1931-05-07,0,,,,,,,83,40,56
USC00102942,"EMMETT 2 E, ID US",1931-05-08,0,,,,,,,63,33,61
USC00102942,"EMMETT 2 E, ID US",1931-05-09,0,,,,,,,69,41,67
USC00102942,"EMMETT 2 E, ID US",1931-05-10,0,,,,,,,75,42,72
USC00102942,"EMMETT 2 E, ID US",1931-05-11,0,,,,,,,81,47,79
USC00102942,"EMMETT 2 E, ID US",1931-05-12,0,,,,,,,88,46,87
USC00102942,"EMMETT 2 E, ID US",1931-05-13,0,,,,,,,94,52,92
USC00102942,"EMMETT 2 E, ID US",1931-05-14,0,,,,,,,92,55,75
USC00102942,"EMMETT 2 E, ID US",1931-05-15,0,,,,,,,83,52,81
USC00102942,"EMMETT 2 E, ID US",1931-05-16,0,,,,,,,81,58,72
USC00102942,"EMMETT 2 E, ID US",1931-05-17,0,,,,,,,72,42,56
USC00102942,"EMMETT 2 E, ID US",1931-05-18,0,,,,,,,70,37,54
USC00102942,"EMMETT 2 E, ID US",1931-05-19,0,,,,,,,72,38,56
USC00102942,"EMMETT 2 E, ID US",1931-05-20,0,,,,,,,65,36,62
USC00102942,"EMMETT 2 E, ID US",1931-05-21,0,,,,,,,69,39,68
USC00102942,"EMMETT 2 E, ID US",1931-05-22,0,,,,,,,88,55,85
USC00102942,"EMMETT 2 E, ID US",1931-05-23,0,,,,,,,85,46,83
USC00102942,"EMMETT 2 E, ID US",1931-05-24,0,,,,,,,90,50,85
USC00102942,"EMMETT 2 E, ID US",1931-05-25,0,,,,,,,86,50,78
USC00102942,"EMMETT 2 E, ID US",1931-05-26,0,,,,,,,78,54,74
USC00102942,"EMMETT 2 E, ID US",1931-05-27,0,,,,,,,78,43,76
USC00102942,"EMMETT 2 E, ID US",1931-05-28,0,,,,,,,79,46,77
USC00102942,"EMMETT 2 E, ID US",1931-05-29,0,,,,,,,85,52,82
USC00102942,"EMMETT 2 E, ID US",1931-05-30,0,,,,,,,93,50,85
USC00102942,"EMMETT 2 E, ID US",1931-05-31,0,,,,,,,94,61,76
USC00102942,"EMMETT 2 E, ID US",1931-06-01,0,,,,,,,88,61,80
USC00102942,"EMMETT 2 E, ID US",1931-06-02,0.1,,,,,,,84,56,83
USC00102942,"EMMETT 2 E, ID US",1931-06-03,0,,,,,,,85,54,76
USC00102942,"EMMETT 2 E, ID US",1931-06-04,0,,,,,,,84,46,81
USC00102942,"EMMETT 2 E, ID US",1931-06-05,0,,,,,,,88,56,86
USC00102942,"EMMETT 2 E, ID US",1931-06-06,0,,,,,,,94,57,92
USC00102942,"EMMETT 2 E, ID US",1931-06-07,0,,,,,,,98,62,95
USC00102942,"EMMETT 2 E, ID US",1931-06-08,0,,,,,,,96,66,84
USC00102942,"EMMETT 2 E, ID US",1931-06-09,0,,,,,,,85,56,72
USC00102942,"EMMETT 2 E, ID US",1931-06-10,0.03,,,,,,,80,52,78
USC00102942,"EMMETT 2 E, ID US",1931-06-11,0,,,,,,,81,49,76
USC00102942,"EMMETT 2 E, ID US",1931-06-12,0,,,,,,,86,47,84
USC00102942,"EMMETT 2 E, ID US",1931-06-13,0,,,,,,,88,58,86
USC00102942,"EMMETT 2 E, ID US",1931-06-14,0,,,,,,,91,61,85
USC00102942,"EMMETT 2 E, ID US",1931-06-15,0,,,,,,,85,61,80
USC00102942,"EMMETT 2 E, ID US",1931-06-16,0.16,,,,,,,81,50,60
USC00102942,"EMMETT 2 E, ID US",1931-06-17,0.02,,,,,,,72,50,71
USC00102942,"EMMETT 2 E, ID US",1931-06-18,0,,,,,,,76,54,71
USC00102942,"EMMETT 2 E, ID US",1931-06-19,0,,,,,,,78,45,76
USC00102942,"EMMETT 2 E, ID US",1931-06-20,0,,,,,,,80,46,77
USC00102942,"EMMETT 2 E, ID US",1931-06-21,0,,,,,,,84,49,79
USC00102942,"EMMETT 2 E, ID US",1931-06-22,0,,,,,,,89,52,85
USC00102942,"EMMETT 2 E, ID US",1931-06-23,0,,,,,,,85,53,76
USC00102942,"EMMETT 2 E, ID US",1931-06-24,0,,,,,,,84,42,80
USC00102942,"EMMETT 2 E, ID US",1931-06-25,0,,,,,,,96,50,94
USC00102942,"EMMETT 2 E, ID US",1931-06-26,0,,,,,,,100,65,95
USC00102942,"EMMETT 2 E, ID US",1931-06-27,0,,,,,,,96,58,77
USC00102942,"EMMETT 2 E, ID US",1931-06-28,0,,,,,,,80,49,80
USC00102942,"EMMETT 2 E, ID US",1931-06-29,0,,,,,,,80,46,74
USC00102942,"EMMETT 2 E, ID US",1931-06-30,0,,,,,,,78,40,77
USC00102942,"EMMETT 2 E, ID US",1931-07-01,0,,,,,,,87,44,86
USC00102942,"EMMETT 2 E, ID US",1931-07-02,0,,,,,,,90,49,89
USC00102942,"EMMETT 2 E, ID US",1931-07-03,0,,,,,,,90,55,89
USC00102942,"EMMETT 2 E, ID US",1931-07-04,0,,,,,,,89,53,87
USC00102942,"EMMETT 2 E, ID US",1931-07-05,0,,,,,,,89,61,82
USC00102942,"EMMETT 2 E, ID US",1931-07-06,0,,,,,,,86,47,84
USC00102942,"EMMETT 2 E, ID US",1931-07-07,0,,,,,,,93,52,92
USC00102942,"EMMETT 2 E, ID US",1931-07-08,0,,,,,,,98,61,97
USC00102942,"EMMETT 2 E, ID US",1931-07-09,0,,,,,,,101,64,99
USC00102942,"EMMETT 2 E, ID US",1931-07-10,0,,,,,,,100,57,90
USC00102942,"EMMETT 2 E, ID US",1931-07-11,0,,,,,,,90,55,84
USC00102942,"EMMETT 2 E, ID US",1931-07-12,0,,,,,,,97,55,96
USC00102942,"EMMETT 2 E, ID US",1931-07-13,0,,,,,,,98,57,98
USC00102942,"EMMETT 2 E, ID US",1931-07-14,0,,,,,,,98,60,89
USC00102942,"EMMETT 2 E, ID US",1931-07-15,0,,,,,,,90,55,89
USC00102942,"EMMETT 2 E, ID US",1931-07-16,0,,,,,,,96,54,95
USC00102942,"EMMETT 2 E, ID US",1931-07-17,0,,,,,,,102,60,100
USC00102942,"EMMETT 2 E, ID US",1931-07-18,0,,,,,,,101,68,96
USC00102942,"EMMETT 2 E, ID US",1931-07-19,0,,,,,,,101,55,96
USC00102942,"EMMETT 2 E, ID US",1931-07-20,0,,,,,,,110,60,105
USC00102942,"EMMETT 2 E, ID US",1931-07-21,0,,,,,,,106,63,99
USC00102942,"EMMETT 2 E, ID US",1931-07-22,0,,,,,,,106,61,99
USC00102942,"EMMETT 2 E, ID US",1931-07-23,0,,,,,,,106,65,102
USC00102942,"EMMETT 2 E, ID US",1931-07-24,0,,,,,,,104,70,90
USC00102942,"EMMETT 2 E, ID US",1931-07-25,0,,,,,,,105,70,94
USC00102942,"EMMETT 2 E, ID US",1931-07-26,0,,,,,,,107,67,103
USC00102942,"EMMETT 2 E, ID US",1931-07-27,0,,,,,,,104,66,99
USC00102942,"EMMETT 2 E, ID US",1931-07-28,0,,,,,,,100,58,91
USC00102942,"EMMETT 2 E, ID US",1931-07-29,0,,,,,,,98,65,89
USC00102942,"EMMETT 2 E, ID US",1931-07-30,0.05,,,,,,,94,60,90
USC00102942,"EMMETT 2 E, ID US",1931-07-31,0,,,,,,,91,59,89
USC00102942,"EMMETT 2 E, ID US",1931-08-01,,,,,,,,93,56,92
USC00102942,"EMMETT 2 E, ID US",1931-08-02,,,,,,,,98,62,93
USC00102942,"EMMETT 2 E, ID US",1931-08-03,,,,,,,,101,63,100
USC00102942,"EMMETT 2 E, ID US",1931-08-04,,,,,,,,100,51,94
USC00102942,"EMMETT 2 E, ID US",1931-08-05,,,,,,,,95,55,93
USC00102942,"EMMETT 2 E, ID US",1931-08-06,,,,,,,,93,52,85
USC00102942,"EMMETT 2 E, ID US",1931-08-07,,,,,,,,85,49,82
USC00102942,"EMMETT 2 E, ID US",1931-08-08,,,,,,,,89,48,88
USC00102942,"EMMETT 2 E, ID US",1931-08-09,,,,,,,,95,51,92
USC00102942,"EMMETT 2 E, ID US",1931-08-10,,,,,,,,99,57,96
USC00102942,"EMMETT 2 E, ID US",1931-08-11,,,,,,,,99,55,95
USC00102942,"EMMETT 2 E, ID US",1931-08-12,,,,,,,,95,57,87
USC00102942,"EMMETT 2 E, ID US",1931-08-13,,,,,,,,95,66,91
USC00102942,"EMMETT 2 E, ID US",1931-08-14,,,,,,,,100,64,91
USC00102942,"EMMETT 2 E, ID US",1931-08-15,,,,,,,,100,61,96
USC00102942,"EMMETT 2 E, ID US",1931-08-16,,,,,,,,104,65,98
USC00102942,"EMMETT 2 E, ID US",1931-08-17,,,,,,,,100,66,96
USC00102942,"EMMETT 2 E, ID US",1931-08-18,,,,,,,,97,67,91
USC00102942,"EMMETT 2 E, ID US",1931-08-19,,,,,,,,91,60,82
USC00102942,"EMMETT 2 E, ID US",1931-08-20,,,,,,,,93,59,89
USC00102942,"EMMETT 2 E, ID US",1931-08-21,,,,,,,,96,52,90
USC00102942,"EMMETT 2 E, ID US",1931-08-22,,,,,,,,99,53,93
USC00102942,"EMMETT 2 E, ID US",1931-08-23,,,,,,,,99,55,93
USC00102942,"EMMETT 2 E, ID US",1931-08-24,,,,,,,,93,53,76
USC00102942,"EMMETT 2 E, ID US",1931-08-25,,,,,,,,84,46,84
USC00102942,"EMMETT 2 E, ID US",1931-08-26,,,,,,,,91,49,86
USC00102942,"EMMETT 2 E, ID US",1931-08-27,,,,,,,,95,53,88
USC00102942,"EMMETT 2 E, ID US",1931-08-28,,,,,,,,94,53,88
USC00102942,"EMMETT 2 E, ID US",1931-08-29,,,,,,,,91,49,85
USC00102942,"EMMETT 2 E, ID US",1931-08-30,,,,,,,,92,50,84
USC00102942,"EMMETT 2 E, ID US",1931-08-31,,,,,,,,88,49,84
USC00102942,"EMMETT 2 E, ID US",1931-09-01,0,,,,,,,87,53,85
USC00102942,"EMMETT 2 E, ID US",1931-09-02,0,,,,,,,92,53,89
USC00102942,"EMMETT 2 E, ID US",1931-09-03,0,,,,,,,103,65,98
USC00102942,"EMMETT 2 E, ID US",1931-09-04,0,,,,,,,98,58,93
USC00102942,"EMMETT 2 E, ID US",1931-09-05,0,,,,,,,96,65,89
USC00102942,"EMMETT 2 E, ID US",1931-09-06,0,,,,,,,93,73,88
USC00102942,"EMMETT 2 E, ID US",1931-09-07,0,,,,,,,92,71,86
USC00102942,"EMMETT 2 E, ID US",1931-09-08,0,,,,,,,87,,
USC00102942,"EMMETT 2 E, ID US",1931-09-09,0,,,,,,,,,
USC00102942,"EMMETT 2 E, ID US",1931-09-10,0,,,,,,,,,
USC00102942,"EMMETT 2 E, ID US",1931-09-11,0,,,,,,,,40,72
USC00102942,"EMMETT 2 E, ID US",1931-09-12,0,,,,,,,76,52,73
USC00102942,"EMMETT 2 E, ID US",1931-09-13,0,,,,,,,80,50,75
USC00102942,"EMMETT 2 E, ID US",1931-09-14,0,,,,,,,83,44,79
USC00102942,"EMMETT 2 E, ID US",1931-09-15,0,,,,,,,80,46,70
USC00102942,"EMMETT 2 E, ID US",1931-09-16,0,,,,,,,82,45,77
USC00102942,"EMMETT 2 E, ID US",1931-09-17,0,,,,,,,85,47,80
USC00102942,"EMMETT 2 E, ID US",1931-09-18,0,,,,,,,80,55,60
USC00102942,"EMMETT 2 E, ID US",1931-09-19,0.06,,,,,,,65,44,60
USC00102942,"EMMETT 2 E, ID US",1931-09-20,0,,,,,,,73,43,69
USC00102942,"EMMETT 2 E, ID US",1931-09-21,0,,,,,,,69,42,69
USC00102942,"EMMETT 2 E, ID US",1931-09-22,0,,,,,,,68,38,66
USC00102942,"EMMETT 2 E, ID US",1931-09-23,0.12,,,,,,,66,45,48
USC00102942,"EMMETT 2 E, ID US",1931-09-24,0,,,,,,,70,40,68
USC00102942,"EMMETT 2 E, ID US",1931-09-25,0,,,,,,,76,40,74
USC00102942,"EMMETT 2 E, ID US",1931-09-26,0,,,,,,,82,50,79
USC00102942,"EMMETT 2 E, ID US",1931-09-27,0,,,,,,,84,48,73
USC00102942,"EMMETT 2 E, ID US",1931-09-28,0,,,,,,,76,47,73
USC00102942,"EMMETT 2 E, ID US",1931-09-29,0,,,,,,,72,44,65
USC00102942,"EMMETT 2 E, ID US",1931-09-30,0,,,,,,,75,45,71
USC00102942,"EMMETT 2 E, ID US",1931-10-01,0,,,,,,,79,43,73
USC00102942,"EMMETT 2 E, ID US",1931-10-02,0,,,,,,,81,39,75
USC00102942,"EMMETT 2 E, ID US",1931-10-03,0,,,,,,,75,46,61
USC00102942,"EMMETT 2 E, ID US",1931-10-04,0,,,,,,,74,45,63
USC00102942,"EMMETT 2 E, ID US",1931-10-05,0,,,,,,,72,36,64
USC00102942,"EMMETT 2 E, ID US",1931-10-06,0.3,,,,,,,65,36,60
USC00102942,"EMMETT 2 E, ID US",1931-10-07,0,,,,,,,67,36,64
USC00102942,"EMMETT 2 E, ID US",1931-10-08,0,,,,,,,69,36,64
USC00102942,"EMMETT 2 E, ID US",1931-10-09,0,,,,,,,74,37,68
USC00102942,"EMMETT 2 E, ID US",1931-10-10,0,,,,,,,77,35,73
USC00102942,"EMMETT 2 E, ID US",1931-10-11,0,,,,,,,73,35,66
USC00102942,"EMMETT 2 E, ID US",1931-10-12,0,,,,,,,72,34,67
USC00102942,"EMMETT 2 E, ID US",1931-10-13,0,,,,,,,73,47,69
USC00102942,"EMMETT 2 E, ID US",1931-10-14,0,,,,,,,72,38,65
USC00102942,"EMMETT 2 E, ID US",1931-10-15,0,,,,,,,74,35,72
USC00102942,"EMMETT 2 E, ID US",1931-10-16,0,,,,,,,74,38,71
USC00102942,"EMMETT 2 E, ID US",1931-10-17,0,,,,,,,71,40,63
USC00102942,"EMMETT 2 E, ID US",1931-10-18,0,,,,,,,69,45,66
USC00102942,"EMMETT 2 E, ID US",1931-10-19,0,,,,,,,69,36,60
USC00102942,"EMMETT 2 E, ID US",1931-10-20,0,,,,,,,64,33,60
USC00102942,"EMMETT 2 E, ID US",1931-10-21,0.31,,,,,,,61,48,54
USC00102942,"EMMETT 2 E, ID US",1931-10-22,0.05,,,,,,,58,45,52
USC00102942,"EMMETT 2 E, ID US",1931-10-23,0,,,,,,,60,44,54
